"date","champaign","salem","ithaca"
2014-07-07,76.985,79.43,67.13
2014-07-08,72.5375,73.3025,72.365
2014-07-09,69.3125,69.2075,67.1
2014-07-10,67.415,67.775,61.88
2014-07-11,69.86,74.4425,63.11
2014-07-12,74.24,80.195,69.845
2014-07-13,76.1675,79.0475,70.9025
2014-07-14,70.4975,NA,70.73
2014-07-15,60.4475,62.9075,67.9175
2014-07-16,62.54,60.9425,62.3
2014-07-17,65.105,62.6075,59.3825
2014-07-18,67.5125,66.5,60.08
2014-07-19,66.3425,65.9,63.9575
2014-07-20,68.1875,NA,66.815
2014-07-21,70.7825,70.685,68.9675
2014-07-22,74.12,76.7675,NA
2014-07-23,70.5725,79.0325,NA
2014-07-24,64.3475,69.515,61.28
2014-07-25,63.05,71.3975,59.27
2014-07-26,72.65,82.46,63.695
2014-07-27,73.355,81.2225,71.465
2014-07-28,63.9125,70.3925,62.765
2014-07-29,63.8525,65.2175,58.76
2014-07-30,66.6275,63.455,58.91
2014-07-31,67.595,NA,60.755
2014-08-01,67.295,NA,67.1
2014-08-02,67.8875,71.21,68.9825
2014-08-03,69.515,70.115,66.0125
2014-08-04,70.28,72.935,66.95
2014-08-05,72.3275,77.6525,64.8425
2014-08-06,69.065,77.0525,63.815
2014-08-07,68.1575,72.305,59.6075
2014-08-08,67.49,73.325,59.525
2014-08-09,70.2575,72.5525,61.13
2014-08-10,72.2825,NA,63.6275
2014-08-11,71.615,73.64,67.25
2014-08-12,65.5475,68.2025,65.195
2014-08-13,65.675,65.3525,65.8175
2014-08-14,67.4375,67.88,57.3125
2014-08-15,62.7425,72.3275,57.425
2014-08-16,69.1925,75.1775,59.09
2014-08-17,70.2575,72.0425,61.025
2014-08-18,70.7,NA,58.1225
2014-08-19,72.275,76.0925,61.205
2014-08-20,69.95,79.8425,66.62
2014-08-21,77.5625,81.875,68.6675
2014-08-22,76.6775,81.7325,65.9675
2014-08-23,74.8325,82.4675,63.38
2014-08-24,77.2925,82.715,NA
2014-08-25,77.8925,80.9225,63.83
2014-08-26,75.5225,77.39,65.6825
2014-08-27,73.6925,77.255,67.16
2014-08-28,72.455,77.6375,58.22
2014-08-29,75.6725,76.625,57.29
2014-08-30,75.6425,72.7775,63.9125
2014-08-31,75.005,78.6125,69.995
2014-09-01,73.955,73.9175,70.565
2014-09-02,70.985,70.4825,73.1825
2014-09-03,70.97,70.4375,66.035
2014-09-04,75.86,80.51,66.7325
2014-09-05,78.1325,78.8375,72.8825
2014-09-06,63.455,62.99,66.1025
2014-09-07,61.3925,60.83,58.955
2014-09-08,63.4475,65.0375,57.3275
2014-09-09,64.0625,75.8075,60.1025
2014-09-10,71.0825,76.145,63.4925
2014-09-11,55.1,60.92,64.6175
2014-09-12,52.925,51.995,50.2925
2014-09-13,48.59,51.2525,49.1
2014-09-14,52.01,55.19,49.625
2014-09-15,53.8325,66.74,54.32
2014-09-16,56.765,60.0425,53.3825
2014-09-17,55.1675,57.7175,49.4375
2014-09-18,58.1375,60.23,50.0075
2014-09-19,59.8325,NA,NA
2014-09-20,67.5125,70.7,61.1825
2014-09-21,63.0425,69.29,64.7825
2014-09-22,54.02,57.2375,50.5625
2014-09-23,56.8775,55.925,50.7275
2014-09-24,58.805,58.2725,55.64
2014-09-25,61.97,64.9625,54.4475
2014-09-26,65.2175,65.3975,NA
2014-09-27,66.3875,65.225,57.725
2014-09-28,NA,65.7125,59.0675
2014-09-29,65.6375,64.97,60.695
2014-09-30,60.5075,65.1575,61.0925
2014-10-01,64.865,69.9425,60.26
2014-10-02,68.0675,69.2375,58.4075
2014-10-03,55.6025,52.91,59.2475
2014-10-04,43.565,44.3825,53.6825
2014-10-05,48.065,55.37,41.855
2014-10-06,54.0875,60.2075,50.465
2014-10-07,58.0475,63.9575,59.0075
2014-10-08,53.3225,61.7975,55.4525
2014-10-09,53.3,64.64,49.43
2014-10-10,51.7325,54.035,43.97
2014-10-11,48.38,52.1825,44.3075
2014-10-12,50.6825,56.1125,40.865
2014-10-13,64.4975,63.2,54.5525
2014-10-14,58.6325,51.575,66.9425
2014-10-15,53.2025,55.25,65.1275
2014-10-16,54.0575,56.9225,61.6775
2014-10-17,55.5125,58.4825,55.775
2014-10-18,49.595,49.5125,51.35
2014-10-19,NA,46.985,36.6125
2014-10-20,55.58,59.255,40.4975
2014-10-21,49.19,52.0925,48.4625
2014-10-22,45.08,48.1775,46.955
2014-10-23,46.52,47.2325,44.9525
2014-10-24,55.055,57.0125,48.395
2014-10-25,59.1425,65.69,48.7775
2014-10-26,53.285,65.2025,46.8875
2014-10-27,66.6725,68.99,46.0475
2014-10-28,56.945,56.69,NA
2014-10-29,42.1625,43.595,51.965
2014-10-30,41.405,42.59,41.0075
2014-10-31,39.56,41.645,38.8775
2014-11-01,35.6675,33.1475,38.1725
2014-11-02,37.565,41.5625,34.5125
2014-11-03,52.7375,55.8425,44.315
2014-11-04,48.395,50.3075,53.6
2014-11-05,45.38,44.75,49.3325
2014-11-06,43.3925,44.4425,40.1375
2014-11-07,37.25,39.8225,34.94
2014-11-08,40.61,45.305,35.765
2014-11-09,38.555,42.7025,38.975
2014-11-10,50.0675,56.285,43.52
2014-11-11,40.505,37.0025,50.4725
2014-11-12,28.055,27.785,45.185
2014-11-13,23.5475,23.8325,32.285
2014-11-14,20.6225,21.4025,27.485
2014-11-15,24.455,26.51,28.2875
2014-11-16,29.165,29.09,31.43
2014-11-17,18.3875,19.79,33.98
2014-11-18,12.8825,19.82,20.705
2014-11-19,25.6925,35.9075,18.9125
2014-11-20,22.13,27.515,26.3525
2014-11-21,23.285,33.44,17.555
2014-11-22,45.5225,48.3725,25.715
2014-11-23,49.0775,52.7825,41.7575
2014-11-24,38.4875,40.3175,57.26
2014-11-25,27.2375,30.1475,42.74
2014-11-26,25.0025,30.98,30.56
2014-11-27,23.255,30.725,24.755
2014-11-28,27.3725,40.355,19.9175
2014-11-29,43.6925,54.5825,21.395
2014-11-30,48.065,55.55,38.825
2014-12-01,25.7225,25.0025,38.69
2014-12-02,28.28,29.06,27.3425
2014-12-03,30.5975,35.81,37.2125
2014-12-04,29.8625,39.23,27.485
2014-12-05,36.5675,47.6075,27.4475
2014-12-06,35.4875,38.3525,34.58
2014-12-07,30.815,35.1275,25.115
2014-12-08,35.45,40.9325,22.82
2014-12-09,33.71,33.8375,31.925
2014-12-10,32.945,33.5675,28.595
2014-12-11,29.2325,NA,24.2375
2014-12-12,30.89,NA,25.1225
2014-12-13,41.09,NA,29.5775
2014-12-14,45.1175,NA,32.9
2014-12-15,44.3825,49.5725,NA
2014-12-16,36.92,33.185,36.3875
2014-12-17,23.9525,31.0025,35.5625
2014-12-18,25.685,32.1875,29.4575
2014-12-19,24.635,33.35,24.0875
2014-12-20,29.42,NA,25.625
2014-12-21,32.6975,NA,26.8325
2014-12-22,37.745,NA,30.92
2014-12-23,44.465,NA,38.6
2014-12-24,37.64,35.5775,46.505
2014-12-25,37.8575,NA,42.74
2014-12-26,41.7875,45.9575,36.2075
2014-12-27,41.48,39.7775,39.215
2014-12-28,28.1975,28.0775,38.2325
2014-12-29,27.395,24.86,26.9675
2014-12-30,20.69,25.73,19.4675
2014-12-31,15.005,21.2975,17.9225
2015-01-01,23.225,28.82,24.41
2015-01-02,28.94,34.3475,28.3325
2015-01-03,35.1725,39.4475,26.27
2015-01-04,24.5675,24.6125,43.085
2015-01-05,8.69,NA,18.635
2015-01-06,11,25.5875,10.6625
2015-01-07,2.735,12.74,7.6325
2015-01-08,5.9,12.9425,7.2125
2015-01-09,7.925,17.4575,16.25
2015-01-10,11.75,17.285,9.44
2015-01-11,29.225,30.995,19.7975
2015-01-12,22.91,29.075,28.91
2015-01-13,9.4325,17.9075,2.5175
2015-01-14,9.41,22.3325,3.65
2015-01-15,23.015,31.7825,13.64
2015-01-16,28.5875,37.055,19.97
2015-01-17,37.3025,44.8025,10.64
2015-01-18,36.1325,43.85,30.89
2015-01-19,34.01,40.6925,29.4575
2015-01-20,35.3975,40.7675,18.89
2015-01-21,33.7325,36.86,8.99
2015-01-22,33.0725,29.9525,19.5875
2015-01-23,30.9425,28.1,21.545
2015-01-24,33.8375,40.64,27.455
2015-01-25,33.2225,41.4725,19.985
2015-01-26,26.735,38.885,11.825
2015-01-27,29.18,40.8275,11.8025
2015-01-28,28.67,41.7275,9.8825
2015-01-29,35.4125,42.3425,13.73
2015-01-30,28.7375,31.3025,19.82
2015-01-31,30.2675,36.32,6.6875
2015-02-01,31.16,35.5325,18.185
2015-02-02,13.475,18.965,15.95
2015-02-03,25.3925,31.9175,9.5525
2015-02-04,24.635,32.15,22.4825
2015-02-05,6.08,18.5225,12.74
2015-02-06,24.4025,35.9525,3.9725
2015-02-07,37.4675,48.6425,20.9375
2015-02-08,42.365,54.3275,29.36
2015-02-09,28.4,35.63,16.5575
2015-02-10,29.81,35.165,17.105
2015-02-11,30.9725,32.6,20.435
2015-02-12,15.9575,21.92,19.1675
2015-02-13,19.5125,27.3125,-0.114999999999995
2015-02-14,19.115,31.6475,12.965
2015-02-15,10.73,16.6325,-0.219999999999999
2015-02-16,14.165,15.3725,-1.5175
2015-02-17,19.8575,21.7625,NA
2015-02-18,8.795,14.8475,6.4625
2015-02-19,2.54,5.96,5.585
2015-02-20,10.4225,19.7525,-3.9625
2015-02-21,NA,31.5575,10.4975
2015-02-22,18.5075,25.1375,22.4375
2015-02-23,-0.0549999999999997,14.4275,2.675
2015-02-24,7.76,25.34,0.357500000000005
2015-02-25,NA,27.89,13.9175
2015-02-26,17.2925,21.47,8.9675
2015-02-27,2.015,12.215,3.6125
2015-02-28,14.69,21.26,-0.969999999999999
2015-03-01,20.6525,28.1,15.5825
2015-03-02,16.595,27.44,22.2275
2015-03-03,31.61,38.96,16.265
2015-03-04,20.0075,24.92,31.49
2015-03-05,6.3875,20.6975,13.8425
2015-03-06,7.67,27.1025,7.76
2015-03-07,31.82,47.63,18.4175
2015-03-08,31.2125,43.925,27.4325
2015-03-09,35.4725,45.6575,30.875
2015-03-10,40.7,44.7275,32.825
2015-03-11,42.2375,NA,39.665
2015-03-12,43.79,49.625,29
2015-03-13,43.7225,50.6,29.6225
2015-03-14,46.7,51.17,36.56
2015-03-15,46.8575,48.635,31.865
2015-03-16,55.805,60.83,34.2425
2015-03-17,41.7125,51.5675,32.6
2015-03-18,37.2875,38.3825,22.775
2015-03-19,41.8925,40.0175,19.1975
2015-03-20,41.21,44.3825,25.8275
2015-03-21,45.68,53.2175,31.9175
2015-03-22,42.335,56.735,19.3625
2015-03-23,33.215,53.975,15.0725
2015-03-24,35.1275,50.5025,16.9925
2015-03-25,44.135,55.025,28.295
2015-03-26,38.615,41.8175,34.07
2015-03-27,31.04,36.5375,31.37
2015-03-28,28.1075,35.1275,18.215
2015-03-29,37.2275,45.2,24.365
2015-03-30,47.7725,52.7075,35.63
2015-03-31,52.265,60.185,31.2725
2015-04-01,53.4275,58.865,28.04
2015-04-02,59.45,63.875,44.7575
2015-04-03,48.2375,51.0425,49.2575
2015-04-04,41.9225,43.6475,35.2475
2015-04-05,48.68,47.645,30.32
2015-04-06,54.485,56.4725,42.0725
2015-04-07,59.3675,69.7325,39.335
2015-04-08,65.285,72.2225,37.6625
2015-04-09,66.62,69.1625,37.88
2015-04-10,51.11,52.7525,45.2825
2015-04-11,46.88,53.9075,37.9475
2015-04-12,53.63,65.555,43.085
2015-04-13,58.9775,62.8625,56.765
2015-04-14,54.83,58.1225,49.0475
2015-04-15,58.82,59.735,42.14
2015-04-16,58.1525,NA,48.6575
2015-04-17,61.85,64.775,52.0025
2015-04-18,65.5775,66.1025,NA
2015-04-19,57.245,60.3575,48.4775
2015-04-20,49.145,51.0275,50.09
2015-04-21,49.3025,54.23,48.74
2015-04-22,42.905,50.3075,40.04
2015-04-23,44.24,52.25,32.57
2015-04-24,49.295,52.3925,31.685
2015-04-25,48.965,61.8875,35.885
2015-04-26,46.775,51.5675,37.9925
2015-04-27,47.9075,52.1375,41.855
2015-04-28,50.69,52.175,48.2825
2015-04-29,54.5075,54.785,50.1725
2015-04-30,50.15,56.015,51.395
2015-05-01,53.105,52.6925,50.5625
2015-05-02,62.615,62.03,52.5125
2015-05-03,69.2975,68.2475,55.4225
2015-05-04,67.5875,69.5225,63.0275
2015-05-05,72.0725,66.53,62.7125
2015-05-06,72.29,68.6525,57.74
2015-05-07,72.5825,70.175,60.26
2015-05-08,69.7775,65.63,66.8075
2015-05-09,68.0975,65.795,71.3525
2015-05-10,70.3925,67.685,69.275
2015-05-11,63.7475,61.8875,68.6675
2015-05-12,53.72,53.9675,62.9975
2015-05-13,53.48,57.575,45.845
2015-05-14,58.7975,64.1675,46.4075
2015-05-15,68.495,69.545,54.8675
2015-05-16,69.8,70.1075,63.935
2015-05-17,72.95,68.525,NA
2015-05-18,70.7,68.795,67.76
2015-05-19,NA,58.5425,NA
2015-05-20,46.8875,52.205,44.6225
2015-05-21,53.3225,49.4,48.0425
2015-05-22,63.2825,55.4675,49.22
2015-05-23,68.5925,63.605,45.275
2015-05-24,73.9775,70.445,56.7425
2015-05-25,74.06,72.0575,68.45
2015-05-26,69.7475,67.2725,72.3725
2015-05-27,69.785,69.965,72.0575
2015-05-28,70.8425,69.6425,NA
2015-05-29,73.565,69.86,63.425
2015-05-30,65.1425,65.7425,71.3825
2015-05-31,51.785,57.77,56.6225
2015-06-01,58.07,56.6,52.2275
2015-06-02,61.5425,59.93,53.09
2015-06-03,64.235,62.1275,NA
2015-06-04,68.7275,70.1075,59.405
2015-06-05,70.9475,70.085,64.5575
2015-06-06,66.2375,71.42,58.85
2015-06-07,73.7375,76.55,58.505
2015-06-08,71.0975,73.7075,65.6975
2015-06-09,72.8075,72.8,62.3375
2015-06-10,77.3,74.5925,64.73
2015-06-11,78.1475,75.605,67.7225
2015-06-12,76.505,77.2475,68.9525
2015-06-13,75.8825,74.2325,64.8425
2015-06-14,75.5075,74.3225,65.5925
2015-06-15,76.5875,74.4125,72.47
2015-06-16,72.695,74.645,69.26
2015-06-17,70.2425,72.9275,63.8225
2015-06-18,72.5675,71.42,65.4275
2015-06-19,68.855,71.09,64.7075
2015-06-20,72.4775,76.13,61.5425
2015-06-21,73.5575,78.0125,70.22
2015-06-22,78.095,78.5675,69.0125
2015-06-23,73.76,76.8875,72.6875
2015-06-24,67.52,78.635,62.8025
2015-06-25,72.5975,80.4725,62.915
2015-06-26,68.3675,70.07,62.9375
2015-06-27,66.0425,68.7875,57.1025
2015-06-28,66.2525,69.7625,57.4325
2015-06-29,69.3275,73.295,60.7475
2015-06-30,71.0375,73.0475,63.9125
2015-07-01,67.3925,71.75,65.9075
2015-07-02,NA,71.075,62.42
2015-07-03,67.49,70.07,59.615
2015-07-04,67.04,69.8075,62.2325
2015-07-05,69.5525,74.615,64.64
2015-07-06,73.895,76.91,66.9875
2015-07-07,67.5125,70.67,73.1375
2015-07-08,58.2125,72.53,64.7825
2015-07-09,64.4975,69.65,63.3725
2015-07-10,67.5875,75.4175,64.7825
2015-07-11,70.055,78.5075,64.2725
2015-07-12,76.6925,78.245,66.875
2015-07-13,79.475,81.83,70.1525
2015-07-14,76.7825,81.575,67.9175
2015-07-15,68.435,NA,59.675
2015-07-16,72.3125,79.1225,58.6775
2015-07-17,81.08,80.24,63.8525
2015-07-18,80.3375,80.5925,74.795
2015-07-19,75.8,79.31,73.28
2015-07-20,72.875,76.2575,71.675
2015-07-21,70.865,73.385,65.8175
2015-07-22,68.375,70.9925,61.7375
2015-07-23,70.355,77.2625,60.7325
2015-07-24,71.3675,77.5175,62.33
2015-07-25,74.42,77.42,65.2475
2015-07-26,75.47,77.18,70.8275
2015-07-27,74.81,82.055,70.1075
2015-07-28,76.7675,81.59,70.655
2015-07-29,75.095,78.6725,71.705
2015-07-30,72.9275,71.69,72.38
2015-07-31,73.8875,72.17,68.315
2015-08-01,70.925,72.53,66.245
2015-08-02,75.095,76.325,66.725
2015-08-03,74.42,77.465,69.8675
2015-08-04,68.87,75.545,64.0925
2015-08-05,72.3425,70.1825,63.0725
2015-08-06,70.7675,72.95,59.9825
2015-08-07,68.165,73.8725,60.6125
2015-08-08,72.7475,75.1325,61.7375
2015-08-09,73.52,80.6375,64.3625
2015-08-10,75.4625,75.4475,65.96
2015-08-11,71.9,73.2275,67.6625
2015-08-12,68.495,68.885,63.935
2015-08-13,69.59,69.86,60.0725
2015-08-14,73.085,70.76,68.525
2015-08-15,76.055,70.9325,71.3075
2015-08-16,75.6125,72.53,70.0925
2015-08-17,74.5775,74,71.9975
2015-08-18,72.74,74.3375,73.0775
2015-08-19,69.1025,63.3725,74.2025
2015-08-20,63.485,63.785,72.7175
2015-08-21,65.36,65.225,63.305
2015-08-22,67.1675,70.04,58.55
2015-08-23,66.9725,68.975,63.7025
2015-08-24,62.0225,62.5925,64.2725
2015-08-25,61.3475,62.615,NA
2015-08-26,61.3625,62.5625,59.42
2015-08-27,61.8575,62.5475,59.945
2015-08-28,66.005,65.6525,NA
2015-08-29,70.2125,70.0025,62.3075
2015-08-30,72.08,73.205,67.5575
2015-08-31,73.145,75.785,69.785
2015-09-01,74.54,75.5825,67.4825
2015-09-02,75.9875,74.9225,68.2325
2015-09-03,76.9025,74.72,69.41
2015-09-04,76.385,74.975,NA
2015-09-05,75.365,75.1475,70.85
2015-09-06,77.12,76.085,70.805
2015-09-07,77.2175,75.4325,74.0975
2015-09-08,73.1225,73.4375,74.2625
2015-09-09,70.4675,71.39,72.065
2015-09-10,65.39,70.5725,62.9375
2015-09-11,62.4575,64.5725,60.995
2015-09-12,55.46,55.5875,58.655
2015-09-13,55.7525,56.0075,56.78
2015-09-14,63.17,65.1875,56.3825
2015-09-15,65.705,67.535,57.845
2015-09-16,66.215,70.25,62.24
2015-09-17,70.7,75.545,64.5725
2015-09-18,72.86,75.86,64.7525
2015-09-19,63.2525,64.3325,66.92
2015-09-20,58.655,55.595,55.55
2015-09-21,61.025,59.8325,48.9125
2015-09-22,63.7025,65.2325,56.3075
2015-09-23,67.16,65.915,NA
2015-09-24,67.295,64.6025,57.35
2015-09-25,66.6275,64.0025,58.4
2015-09-26,66.2825,61.25,57.695
2015-09-27,67.34,65.6375,58.6175
2015-09-28,70.0775,66.41,63.83
2015-09-29,64.595,69.68,67.1375
2015-09-30,58.0625,60.41,56.5025
2015-10-01,53.39,54.2675,47.645
2015-10-02,54.8675,52.4225,44.045
2015-10-03,51.545,51.575,44.93
2015-10-04,55.445,52.025,49.3925
2015-10-05,59.405,57.2225,48.53
2015-10-06,60.74,63.1025,52.9025
2015-10-07,NA,62.2475,55.49
2015-10-08,64.8875,64.22,52.6775
2015-10-09,58.1225,59.3,56.45
2015-10-10,50.7425,54.395,44.2625
2015-10-11,59.105,61.0025,49.16
2015-10-12,64.445,66.8225,56.6
2015-10-13,NA,57.62,56.1875
2015-10-14,50.72,56.6075,50.72
2015-10-15,53.45,58.3475,49.265
2015-10-16,45.065,52.5575,46.925
2015-10-17,38.99,43.745,36.215
2015-10-18,41.9,47.39,32.105
2015-10-19,55.2125,59.3075,38.765
2015-10-20,61.1375,63.9875,52.91
2015-10-21,65.9225,64.97,55.4675
2015-10-22,64.3775,64.9775,56.3225
2015-10-23,62.885,62.8775,40.9625
2015-10-24,61.6925,60.23,40.67
2015-10-25,49.4975,52.4075,46.715
2015-10-26,52.88,52.295,37.07
2015-10-27,52.325,57.44,38.7125
2015-10-28,52.085,54.425,49.7225
2015-10-29,41.105,43.16,54.3425
2015-10-30,45.26,43.415,40.595
2015-10-31,49.91,53.39,37.25
2015-11-01,52.31,NA,50
2015-11-02,52.55,52.2875,43.5125
2015-11-03,51.3425,NA,48.665
2015-11-04,57.3575,62.2775,54.5225
2015-11-05,63.1025,61.8875,59.7425
2015-11-06,50.795,52.475,62.0975
2015-11-07,41.5025,42.5225,47.2775
2015-11-08,38.825,38.5475,38.9825
2015-11-09,40.4975,39.1025,37.115
2015-11-10,39.95,48.35,49.895
2015-11-11,51.215,58.43,49.475
2015-11-12,48.05,46.6925,49.955
2015-11-13,39.02,39.575,43.6625
2015-11-14,40.9025,46.2725,35.765
2015-11-15,47.3075,47.975,39.845
2015-11-16,47.075,49.805,39.635
2015-11-17,54.6125,61.8425,35.945
2015-11-18,55.34,51.2825,46.175
2015-11-19,40.8875,43.97,55.9475
2015-11-20,37.0925,41.1125,39.53
2015-11-21,31.76,35.2175,35.3825
2015-11-22,18.5225,29.585,37.91
2015-11-23,31.9775,42.875,25.415
2015-11-24,37.265,44.5475,27.875
2015-11-25,45.1475,50.195,33.035
2015-11-26,56.135,60.095,44.5775
2015-11-27,48.3575,47.5025,53.2925
2015-11-28,38.78,36.2075,36.1325
2015-11-29,36.74,36.86,28.8725
2015-11-30,39.26,43.0775,28.355
2015-12-01,40.82,38.1275,40.325
2015-12-02,33.56,37.1,45.47
2015-12-03,30.5675,33.08,37.235
2015-12-04,32.6075,33.89,38.2325
2015-12-05,31.34,41.075,35.5475
2015-12-06,37.265,39.5,31.46
2015-12-07,36.6125,37.2425,31.6925
2015-12-08,43.505,49.55,33.6275
2015-12-09,44.2775,46.6925,38.615
2015-12-10,45.0575,51.7325,45.11
2015-12-11,46.415,46.52,45.62
2015-12-12,59.2925,63.4025,41.4425
2015-12-13,59.885,61.1525,50.45
2015-12-14,49.2575,44.7125,57.0875
2015-12-15,40.19,44.9,46.0475
2015-12-16,42.9575,45.5975,38.8625
2015-12-17,32.0075,31.6025,45.62
2015-12-18,28.835,31.5125,33.5675
2015-12-19,25.7675,37.025,26.5925
2015-12-20,39.3575,45.635,30.11
2015-12-21,48.605,53.75,39.305
2015-12-22,40.2725,43.025,46.325
2015-12-23,54.755,55.955,49.8275
2015-12-24,40.3625,42.2825,56.36
2015-12-25,41.2475,45.035,42.02
2015-12-26,45.62,51.9125,37.145
2015-12-27,40.7675,38.6375,42.2675
2015-12-28,37.5275,39.02,28.235
2015-12-29,32.57,28.8425,32.6675
2015-12-30,30.035,30.4025,37.5125
2015-12-31,28.4375,29.495,33.38
2016-01-01,26.72,29.4425,29.045
2016-01-02,29.69,35.93,26.51
2016-01-03,28.385,33.725,29.27
2016-01-04,28.25,26.3375,9.98
2016-01-05,26.54,26.51,9.95
2016-01-06,30.185,36.7625,17.6375
2016-01-07,38.255,40.94,21.1625
2016-01-08,43.2875,44.63,26.15
2016-01-09,36.83,31.13,38.5775
2016-01-10,12.1025,12.4025,42.1325
2016-01-11,21.11,29.9525,19.82
2016-01-12,17.9,30.935,20.5625
2016-01-13,17.96,30.71,16.8875
2016-01-14,36.7775,49.6025,19.5575
2016-01-15,36.2,41.09,33.365
2016-01-16,26.33,26.2175,34.2425
2016-01-17,10.4,15.185,26.1275
2016-01-18,3.3725,8.8025,13.895
2016-01-19,9.9125,18.08,15.4475
2016-01-20,11.99,23.1575,20.9825
2016-01-21,13.0925,24.32,17.4275
2016-01-22,22.7525,24.665,6.965
2016-01-23,15.5075,25.685,16.22
2016-01-24,22.9475,34.07,18.875
2016-01-25,33.1025,40.28,23.5175
2016-01-26,30.455,30.1925,37.0175
2016-01-27,29.54,28.085,29.795
2016-01-28,35.6225,45.41,27.1925
2016-01-29,32.8325,39.3575,26.54
2016-01-30,39.86,53.36,29.3375
2016-01-31,46.0175,55.6325,43.49
2016-02-01,36.71,46.2275,40.55
2016-02-02,43.265,53.6075,32.195
2016-02-03,35.3975,33.9125,44.225
2016-02-04,26.81,28.5575,38.315
2016-02-05,27.725,29.6825,28.2425
2016-02-06,32.2625,35.5925,27.8
2016-02-07,38.495,41.81,29.405
2016-02-08,26.09,30.68,31.115
2016-02-09,17.51,22.64,30.125
2016-02-10,13.64,23.3525,25.3775
2016-02-11,16.9625,29.1125,10.9625
2016-02-12,21.4925,31.8575,11.345
2016-02-13,12.8,20.36,1.8575
2016-02-14,17.7875,25.67,-6.88
2016-02-15,26.36,34.61,10.0775
2016-02-16,29.1275,35.1875,32.345
2016-02-17,31.955,41.1425,27.7025
2016-02-18,36.905,50.255,13.4375
2016-02-19,49.4375,59.015,20.5925
2016-02-20,49.055,57.725,43.07
2016-02-21,40.9175,53.765,36.6725
2016-02-22,36.7925,40.7675,26.8475
2016-02-23,38.3075,37.4675,28.535
2016-02-24,33.29,35.36,39.455
2016-02-25,33.6425,33.665,38.885
2016-02-26,30.2225,31.355,NA
2016-02-27,37.73,45.8525,26.6975
2016-02-28,49.9175,57.3125,44.6825
2016-02-29,42.98,48.3425,44.1725
2016-03-01,34.8875,42.635,30.95
2016-03-02,28.3025,34.8725,28.2425
2016-03-03,34.955,44.9075,19.295
2016-03-04,33.485,42.86,23.405
2016-03-05,38.1425,49.34,21.1175
2016-03-06,42.2525,48.86,28.28
2016-03-07,51.665,63.41,42.1925
2016-03-08,60.02,60.545,45.875
2016-03-09,60.5975,57.1625,57.7775
2016-03-10,48.755,50.2175,55.22
2016-03-11,45.2375,49.085,38.2625
2016-03-12,51.1175,53.6375,39.95
2016-03-13,56.8925,59.21,45.2225
2016-03-14,53.9675,58.295,41.3525
2016-03-15,58.685,65.66,45.83
2016-03-16,52.67,52.4975,49.2725
2016-03-17,47.405,50.9975,NA
2016-03-18,42.23,42.5975,35.78
2016-03-19,40.6625,38.6825,26.7425
2016-03-20,39.1025,35.69,27.2
2016-03-21,39.8075,41.315,29.8175
2016-03-22,52.3925,57.665,37.07
2016-03-23,58.955,63.185,43.01
2016-03-24,51.02,46.28,50.8175
2016-03-25,36.5,42.965,43.8425
2016-03-26,45.065,51.215,36.605
2016-03-27,47.885,43.295,43.49
2016-03-28,44.99,45.17,44.8475
2016-03-29,45.305,50.0675,33.1925
2016-03-30,50.285,57.605,40.3175
2016-03-31,58.6775,60.2,57.275
2016-04-01,44.6075,47.2925,56.5775
2016-04-02,38.48,47.7425,38.96
2016-04-03,46.9775,54.4625,24.23
2016-04-04,42.515,62.7125,24.245
2016-04-05,38.345,51.1025,14.75
2016-04-06,47.4725,53.9,27.875
2016-04-07,41.09,50.6825,43.055
2016-04-08,38.435,47.45,31.0325
2016-04-09,32.8175,45.3875,26.42
2016-04-10,44.3375,58.4075,29.705
2016-04-11,46.7,54.245,44.165
2016-04-12,41.105,47.6825,38.6975
2016-04-13,46.8725,50.165,35.6
2016-04-14,53.3,55.7675,40.325
2016-04-15,59.4275,61.2125,44.3
2016-04-16,64.31,62.4725,49.28
2016-04-17,65.24,64.85,50.855
2016-04-18,65.885,65.615,51.9725
2016-04-19,65.6075,61.775,47.825
2016-04-20,60.14,58.1525,43.895
2016-04-21,59.945,59.1575,53.705
2016-04-22,55.1525,60.86,56.78
2016-04-23,52.3925,NA,43.4975
2016-04-24,60.71,67.67,41.3225
2016-04-25,69.98,69.8075,49.46
2016-04-26,65.135,66.905,42.1625
2016-04-27,56.135,65.645,39.2075
2016-04-28,59.1425,60.7925,42.59
2016-04-29,52.265,54.0425,45.5075
2016-04-30,54.665,64.0325,48.3875
2016-05-01,56.7125,59.855,45.5525
2016-05-02,50.7275,51.2,46.9475
2016-05-03,54.0575,53.33,46.8575
2016-05-04,52.3775,57.785,50.06
2016-05-05,52.025,53.7725,49.8425
2016-05-06,59.8025,56.8475,51.0575
2016-05-07,64.535,67.34,52.2275
2016-05-08,56.1275,66.53,47.93
2016-05-09,59.63,63.125,45.5675
2016-05-10,64.55,65.705,45.335
2016-05-11,64.4975,72.6125,52.085
2016-05-12,62.345,63.29,60.89
2016-05-13,58.07,61.0025,61.37
2016-05-14,45.7775,49.76,50.48
2016-05-15,48.245,51.455,39.9875
2016-05-16,53.0375,50.0975,44.765
2016-05-17,53.0075,48.8375,47.8325
2016-05-18,55.25,53.8775,47.06
2016-05-19,60.0575,54.74,48.275
2016-05-20,59.105,57.575,52.6925
2016-05-21,63.4775,60.965,53.6225
